id,brand,price,destination,trip_mins,is_holiday,days_left,start_hour_Afternoon,start_hour_EarlyMorning,start_hour_Evening,start_hour_LateNight,start_hour_Morning,end_hour_Afternoon,end_hour_EarlyMorning,end_hour_Evening,end_hour_LateNight,end_hour_Morning,hand_luggage_7,hand_luggage_10,hand_luggage_12,checked_baggage_0,checked_baggage_20,checked_baggage_23
DAD0002,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,1,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0014,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0003,Bamboo Airways,1190194,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,2,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0015,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0016,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,3,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0004,Bamboo Airways,2104002,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,3,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0017,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,4,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0005,Bamboo Airways,1190194,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,5,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0018,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,5,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0019,Bamboo Airways,2540509,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,6,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0020,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,7,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0006,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,7,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0021,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,8,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,9,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,9,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,10,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0003,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,1,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0015,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0016,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0004,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,2,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0017,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,3,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0005,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,4,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0018,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,4,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0019,Bamboo Airways,2540509,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,5,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0020,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,6,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0006,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,6,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0021,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,7,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,8,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,8,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,9,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0004,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,1,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0016,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0017,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0005,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,3,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0018,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,3,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0019,Bamboo Airways,2540509,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,4,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0020,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,5,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0006,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,5,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0021,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,6,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,7,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,7,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,8,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0017,Bamboo Airways,1565173,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0005,Bamboo Airways,1404388,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,2,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0018,Bamboo Airways,1565173,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0019,Bamboo Airways,2369098,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0006,Bamboo Airways,1725958,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,4,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0020,Bamboo Airways,1725958,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,4,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0021,Bamboo Airways,1886743,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,5,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1404388,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,6,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1565173,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,6,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1210850,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,7,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0005,Bamboo Airways,1404388,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,1,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0018,Bamboo Airways,1565173,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0019,Bamboo Airways,2208313,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,2,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0006,Bamboo Airways,1725958,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,3,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0020,Bamboo Airways,1725958,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,3,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0021,Bamboo Airways,1886743,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,4,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1404388,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,5,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1565173,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,5,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1210850,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,6,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0019,Bamboo Airways,2434442,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0006,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,2,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0020,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0021,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,3,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,4,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,4,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,5,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0032,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,14,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0008,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,15,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0033,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,15,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0024,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,16,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0009,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,17,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0034,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,17,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0025,Bamboo Airways,1782475,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,17,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0026,Bamboo Airways,1782475,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,18,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0010,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,19,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0027,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,19,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0028,Bamboo Airways,1782475,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,20,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0006,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,1,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0020,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0021,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,3,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,3,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,4,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0021,Bamboo Airways,2104002,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,2,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1608343,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,3,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0032,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,12,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0008,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,13,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0033,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,13,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0024,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,14,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0009,Bamboo Airways,1306875,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,15,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0034,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,15,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0025,Bamboo Airways,1782475,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,15,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0026,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,16,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0010,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,17,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0027,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,17,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0028,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,18,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0022,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,1,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0023,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0001,Bamboo Airways,1948525,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,3,21,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0013,Bamboo Airways,2446675,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,3,21,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0002,Bamboo Airways,1948525,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,22,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0014,Bamboo Airways,2446675,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,22,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0003,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,23,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0015,Bamboo Airways,1948525,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,23,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0016,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,24,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0004,Bamboo Airways,2446675,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,24,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
DAD0017,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,25,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0005,Bamboo Airways,1306875,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,26,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0018,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,26,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0019,Bamboo Airways,2553275,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,27,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0006,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,28,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0020,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,28,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0021,Bamboo Airways,1948525,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,29,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,30,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1782475,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,30,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,31,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0032,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,11,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0008,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,12,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0033,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,12,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0024,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,13,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0009,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,14,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0034,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,14,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0025,Bamboo Airways,1770105,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,14,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0026,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,15,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0010,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,16,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0027,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,16,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0028,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,17,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0029,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,18,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0030,Bamboo Airways,2114575,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,19,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0011,Bamboo Airways,2553275,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,3,20,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
DAD0031,Bamboo Airways,2553275,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,3,20,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0023,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,1,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0001,Bamboo Airways,1782475,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,3,20,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0013,Bamboo Airways,2280625,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,3,20,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0002,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,21,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0014,Bamboo Airways,2269222,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,21,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0003,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,22,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0015,Bamboo Airways,1782475,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,22,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0016,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,23,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0004,Bamboo Airways,2446675,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,2,23,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
DAD0017,Bamboo Airways,1450375,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,24,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0005,Bamboo Airways,1306875,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,25,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0018,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,25,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0019,Bamboo Airways,2553275,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,26,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
DAD0006,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,27,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0020,Bamboo Airways,1773563,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,27,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0021,Bamboo Airways,1938782,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,28,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0007,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,29,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0022,Bamboo Airways,1782475,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,29,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0023,Bamboo Airways,1616425,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,1,30,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0032,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,10,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0008,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,11,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
DAD0033,Bamboo Airways,1300341,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,11,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
DAD0024,Bamboo Airways,1443123,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,12,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
DAD0009,Bamboo Airways,1419139,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",85,0,13,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
